"Message ID";"Date";"Subject";"JSTTime";"Author";"Type";"Category";"Exp number";"Run number";"Num events";"Run time [min]";"Solenoid";"Subdetectors";"DQM plots";"Text"
14061;Tue  01 Oct 2019 05:57:36 +0000;"run number 600";"2019/10/01 14:05 JST";"sreiter";"New Run";"DAQ study";"10";"600";"-99";"0:51:39";"OFF";"PXD | SVD | ARICH | KLM | TRG";"0";"Run was started at 2019/10/01 14:05 JST
Run was stopped at 2019/10/01 14:57 JST
Experiment: 10
Runnumber: 600
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: excluded TRG"
14060;Tue  01 Oct 2019 04:56:08 +0000;"run number 599";"2019/10/01 13:44 JST";"sreiter";"New Run";"DAQ study";"10";"599";"-99";"0:12:00";"OFF";"PXD | SVD | ARICH | KLM | TRG";"0";"Run was started at 2019/10/01 13:44 JST
Run was stopped at 2019/10/01 13:56 JST
Experiment: 10
Runnumber: 599
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: Arich Error & KLM ttlost=0"
14059;Tue  01 Oct 2019 04:22:17 +0000;"run number 598";"2019/10/01 11:59 JST";"sreiter";"New Run";"DAQ study";"10";"598";"-99";"1:22:20";"OFF";"PXD | SVD | ARICH | KLM | TRG";"0";"Run was started at 2019/10/01 11:59 JST
Run was stopped at 2019/10/01 13:22 JST
Experiment: 10
Runnumber: 598
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: SVD busy"
14058;Tue  01 Oct 2019 02:57:08 +0000;"run number 597";"2019/10/01 11:40 JST";"sreiter";"New Run";"DAQ study";"10";"597";"-99";"0:17:00";"OFF";"PXD | SVD | ARICH | KLM | TRG";"0";"Run was started at 2019/10/01 11:40 JST
Run was stopped at 2019/10/01 11:57 JST
Experiment: 10
Runnumber: 597
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: klm ttlost"
14057;Tue  01 Oct 2019 02:37:30 +0000;"run number 596";"2019/10/01 11:13 JST";"sreiter";"New Run";"DAQ study";"10";"596";"-99";"0:24:17";"OFF";"PXD | SVD | ARICH | KLM | TRG";"0";"Run was started at 2019/10/01 11:13 JST
Run was stopped at 2019/10/01 11:37 JST
Experiment: 10
Runnumber: 596
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: PEAK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14053;Tue  01 Oct 2019 01:27:07 +0000;"run number 591";"2019/10/01 10:06 JST";"sreiter";"New Run";"DAQ study";"10";"591";"-99";"0:21:00";"OFF";"PXD | SVD | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 10:06 JST
Run was stopped at 2019/10/01 10:27 JST
Experiment: 10
Runnumber: 591
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:exclude TOP & KLM "
14051;Tue  01 Oct 2019 01:00:08 +0000;"run number 590";"2019/10/01 09:58 JST";"sreiter";"New Run";"DAQ study";"10";"590";"-99";"0:01:51";"OFF";"PXD | SVD | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 09:58 JST
Run was stopped at 2019/10/01 10:00 JST
Experiment: 10
Runnumber: 590
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14050;Tue  01 Oct 2019 00:53:54 +0000;"run number 589";"2019/10/01 09:53 JST";"sreiter";"New Run";"DAQ study";"10";"589";"-99";"0:00:04";"OFF";"PXD | SVD | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 09:53 JST
Run was stopped at 2019/10/01 09:53 JST
Experiment: 10
Runnumber: 589
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:TOP anyerr"
14049;Tue  01 Oct 2019 00:51:43 +0000;"run number 588";"2019/10/01 09:50 JST";"sreiter";"New Run";"DAQ study";"10";"588";"-99";"0:01:02";"OFF";"PXD | SVD | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 09:50 JST
Run was stopped at 2019/10/01 09:51 JST
Experiment: 10
Runnumber: 588
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14048;Tue  01 Oct 2019 00:40:41 +0000;"run number 587";"2019/10/01 09:40 JST";"sreiter";"New Run";"DAQ study";"10";"587";"-99";"0:00:03";"OFF";"PXD | SVD | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 09:40 JST
Run was stopped at 2019/10/01 09:40 JST
Experiment: 10
Runnumber: 587
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14047;Tue  01 Oct 2019 00:37:25 +0000;"run number 586";"2019/10/01 09:10 JST";"sreiter";"New Run";"DAQ study";"10";"586";"-99";"0:27:09";"OFF";"PXD | SVD | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 09:10 JST
Run was stopped at 2019/10/01 09:37 JST
Experiment: 10
Runnumber: 586
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14046;Tue  01 Oct 2019 00:06:36 +0000;"run number 585";"2019/10/01 08:49 JST";"sreiter";"New Run";"DAQ study";"10";"585";"-99";"0:17:27";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 08:49 JST
Run was stopped at 2019/10/01 09:06 JST
Experiment: 10
Runnumber: 585
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:CDC anyerr"
14045;Mon  30 Sep 2019 23:46:28 +0000;"run number 584";"2019/10/01 08:27 JST";"sreiter";"New Run";"DAQ study";"10";"584";"-99";"0:19:09";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 08:27 JST
Run was stopped at 2019/10/01 08:46 JST
Experiment: 10
Runnumber: 584
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:KLM busy"
14044;Mon  30 Sep 2019 23:24:34 +0000;"run number 583";"2019/10/01 08:19 JST";"sreiter";"New Run";"DAQ study";"10";"583";"-99";"0:05:28";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 08:19 JST
Run was stopped at 2019/10/01 08:24 JST
Experiment: 10
Runnumber: 583
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:TOP busy"
14043;Mon  30 Sep 2019 23:16:29 +0000;"run number 582";"2019/10/01 07:23 JST";"sreiter";"New Run";"DAQ study";"10";"582";"-99";"0:52:56";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 07:23 JST
Run was stopped at 2019/10/01 08:16 JST
Experiment: 10
Runnumber: 582
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14040;Mon  30 Sep 2019 22:20:00 +0000;"run number 581";"2019/10/01 07:09 JST";"sreiter";"New Run";"DAQ study";"10";"581";"-99";"0:10:55";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 07:09 JST
Run was stopped at 2019/10/01 07:19 JST
Experiment: 10
Runnumber: 581
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:SVD HV ERROR"
14039;Mon  30 Sep 2019 22:06:08 +0000;"run number 580";"2019/10/01 06:55 JST";"sreiter";"New Run";"DAQ study";"10";"580";"-99";"0:10:33";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 06:55 JST
Run was stopped at 2019/10/01 07:06 JST
Experiment: 10
Runnumber: 580
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:KLM BUSY"
14038;Mon  30 Sep 2019 21:47:43 +0000;"run number 579";"2019/10/01 06:43 JST";"sreiter";"New Run";"DAQ study";"10";"579";"-99";"0:04:09";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 06:43 JST
Run was stopped at 2019/10/01 06:47 JST
Experiment: 10
Runnumber: 579
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: TRIP
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:PXD ERROR"
14037;Mon  30 Sep 2019 21:41:11 +0000;"run number 578";"2019/10/01 06:35 JST";"sreiter";"New Run";"DAQ study";"10";"578";"-99";"0:05:47";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 06:35 JST
Run was stopped at 2019/10/01 06:41 JST
Experiment: 10
Runnumber: 578
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:PXD ERROR"
14036;Mon  30 Sep 2019 21:30:55 +0000;"run number 577";"2019/10/01 06:09 JST";"sreiter";"New Run";"DAQ study";"10";"577";"-99";"0:21:33";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 06:09 JST
Run was stopped at 2019/10/01 06:30 JST
Experiment: 10
Runnumber: 577
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:KLM BUSY"
14035;Mon  30 Sep 2019 21:07:14 +0000;"run number 576";"2019/10/01 06:01 JST";"sreiter";"New Run";"DAQ study";"10";"576";"-99";"0:05:31";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 06:01 JST
Run was stopped at 2019/10/01 06:07 JST
Experiment: 10
Runnumber: 576
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:KLM ttlost"
14034;Mon  30 Sep 2019 21:00:00 +0000;"run number 575";"2019/10/01 05:38 JST";"sreiter";"New Run";"DAQ study";"10";"575";"-99";"0:21:03";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 05:38 JST
Run was stopped at 2019/10/01 05:59 JST
Experiment: 10
Runnumber: 575
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:KLM BUSY"
14033;Mon  30 Sep 2019 20:35:33 +0000;"run number 574";"2019/10/01 04:41 JST";"sreiter";"New Run";"DAQ study";"10";"574";"-99";"0:54:11";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 04:41 JST
Run was stopped at 2019/10/01 05:35 JST
Experiment: 10
Runnumber: 574
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:ARICH ERROR"
14032;Mon  30 Sep 2019 19:38:23 +0000;"run number 573";"2019/10/01 04:32 JST";"sreiter";"New Run";"DAQ study";"10";"573";"-99";"0:05:48";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 04:32 JST
Run was stopped at 2019/10/01 04:38 JST
Experiment: 10
Runnumber: 573
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:KLM BUSY"
14031;Mon  30 Sep 2019 19:28:24 +0000;"run number 572";"2019/10/01 04:01 JST";"sreiter";"New Run";"DAQ study";"10";"572";"-99";"0:26:34";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 04:01 JST
Run was stopped at 2019/10/01 04:28 JST
Experiment: 10
Runnumber: 572
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
14030;Mon  30 Sep 2019 18:59:19 +0000;"run number 571";"2019/10/01 03:58 JST";"sreiter";"New Run";"DAQ study";"10";"571";"-99";"0:00:29";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 03:58 JST
Run was stopped at 2019/10/01 03:59 JST
Experiment: 10
Runnumber: 571
Run type: DAQ study
Trigger type: poisson, 15000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:TOP BUSY"
14029;Mon  30 Sep 2019 18:55:45 +0000;"run number 570";"2019/10/01 03:51 JST";"sreiter";"New Run";"DAQ study";"10";"570";"-99";"0:04:15";"OFF";"SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 03:51 JST
Run was stopped at 2019/10/01 03:55 JST
Experiment: 10
Runnumber: 570
Run type: DAQ study
Trigger type: poisson, 18000 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:TOP BUSY"
14028;Mon  30 Sep 2019 18:49:15 +0000;"run number 569";"2019/10/01 03:46 JST";"sreiter";"New Run";"DAQ study";"10";"569";"-99";"0:02:48";"OFF";"PXD | SVD | CDC | TOP | ARICH | ECL | KLM | TRG";"0";"Run was started at 2019/10/01 03:46 JST
Run was stopped at 2019/10/01 03:49 JST
Experiment: 10
Runnumber: 569
Run type: DAQ study
Trigger type: poisson, 420 Hz
HLT Script: passthrough

HV state: INTERLOCK
Subsystems in PEAK: SVD ARICH PXD 
Subsystems masked: CDC 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:PXD ERROR"
